id,name,img,sex,birthday,birthplace,summary
27504167,穆雷·梅尔文 Murray Melvin,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p16950.webp,男,1932-08-10,"英国,英格兰,伦敦",暂无
27498682,詹姆斯·弗雷特 James Fleet,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/pV6JwuobyRIMcel_avatar_uploaded1354100783.55.webp,男,1952-03-11,英国,"James Fleet was born on March 11, 1952 in Bilston, Staffordshire, England as James Edward Fleet. He is an actor, known for Four Weddings and a Funeral (1994), The Phantom of the Opera (2004) and Sense and Sensibility (1995). He has been married to Jane Booker since 1984. They have one child."
27206764,董洁 Jie Dong,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1352362838.1.webp,女,1980-04-19,"中国,辽宁,大连","1990年，由战士歌舞团在大连特招入伍,后送入北京的解放军艺术学院了五年舞蹈。毕业后于1995年底正式到战士歌舞团做舞蹈演员。第一次亮相春晚是在1995年潘长江的小品《过河》中做伴舞。
后曾在1996年春节晚会的《丰收夜》舞蹈节目中担任女主角。在1996年春晚小品《打工奇遇》中扮演宫女，她不但配合赵丽蓉一起甩着手绢出场，还在最后举了“货真价实”四块牌子中的最后一块。在战士歌舞团的舞蹈节目中也经常担当领舞。2000年在中央电视台的春节晚会上担任谢霆锋演唱歌曲《今生共相伴》演出中的女主角新娘,董洁逐渐受到多方关注,不少电视台纷纷邀请她做表演嘉宾。还有剧组邀她出演电视剧,但她对《幸福时光》情有独钟。
2000年7月初,战士歌舞团放暑假.董洁刚参加完驻港部队三周年的庆典。回到大连后.参加了《幸福时光》选聘女主角的最后一轮试戏活动。在最后三名侯选者中脱颖而出,成为此次五万名参聘者中""幸福到最后""的女孩。董洁凭藉在《幸福时光》清新明朗的表演获得了2001年""华表奖""电影新人奖。
董洁从2000年中央电视台春节联欢晚会上和谢霆锋牵手出道，到后来被张艺谋相中成为“幸福女孩”而一举成名。这位最低调的“谋女郎”，只是渴望做贤妻良母的董洁在做客《超级访问》中，谈了许多她成名前不为人知的事，以及畅谈和她认识的男星。2010年06月03日，“幸福女孩”董洁出现在世博园，做客《明星面对面》世博访谈间。2011年2月2日，兔年春晚演唱《回家过年》。
2011年，可以说是董洁的幸运年，不仅出演了《建党伟业》、《秋之白华》等影片，还在《你是我兄弟》、《请你原谅我》、《新萍踪侠影》、《倾城雪》等影视剧中担任主演，当年备受瞩目的""幸福女孩"",如今展现在众人面前的董洁无论是演技或是外形都日趋成熟。"
27210549,王菲 Faye Wong,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p2383.webp,女,1969-08-08,"中国,北京",王菲（1969年8月8日－），1987年由出生地中国北京前往香港发展。曾使用艺名王靖雯；对应“王菲”的英文名是Faye Wong，一般在华人圈外使用。王菲在华人世界拥有很高的知名度，在日本等地也有一些歌迷。她唱过许多经典的歌曲，音乐又具有强烈的个人风格。她是1990年代初至2000年代中期十多年来华语乐坛最出色的女歌手之一，被视为亚洲的“乐坛天后”，吉尼斯世界纪录大全截至2000年3月，20张专辑计算台湾，日本与香港有据可考的销量达到970万张，并且是全球粤语专辑销量最高的女歌手。王菲自2004、2005年逐渐淡出歌坛，相夫教子，但在2010年开始复出。
27242654,刘嘉玲 Carina Lau,https://img1.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1411832447.57.webp,女,1965-12-08,"中国,江苏,苏州",刘嘉玲，1965年出生于苏州，著名影视明星，中国2007年影后。苏浙中学毕业后随父母赴香港，1984年无线电视台艺员训练班第12期结业。1983年在《射雕英雄传》中饰演一位婢女，随后出演的大量电视剧给人感觉日臻成熟。1986年开始与成龙、关之琳等演员合作拍摄多部动作影片。90年代以后演技出色，优秀作品更多。1991年因《阿飞正传》获得金像奖金马奖提名，并荣获法国南特影展最佳女主角奖。1996年赴台演出。2007年获中国影后殊荣。2008年7月，与梁朝伟在南亚佛国不丹完婚。近期出演徐克导演的《狄仁杰之通天帝国》、姜文执导的《让子弹飞》。 并凭借在《狄仁杰之通天帝国》中的精彩演出，获得第三十届香港电影金像奖最佳女主角。
27246769,章子怡 Ziyi Zhang,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1359895311.0.webp,女,1979-02-09,"中国,北京","章子怡出生于北京普通工人家庭，她小时候曾苦练舞蹈，立志成为舞蹈演员。8岁的章子怡走进了宣武区少年宫学习舞蹈，因为她小时候长得很瘦，所以老师建议她去学习舞蹈。3年后，11岁的章子怡考入了北京舞蹈学院附中，开始了她6年的民间舞专业的学习，并且在1994年全国桃李杯舞蹈比赛中获得了表演奖。这次获奖不但没有使小小的章子怡沾沾自喜，却使她开始了第二次人生选择，于是她想到了戏剧，想到了电影。小时候的舞蹈基础并没有白学，为她在以后拍摄武打戏奠定了良好的基础。
1998年，还在读中戏的章子怡因被著名导演张艺谋选中，出演电影《我的父亲母亲》女主角（招娣）而声名鹊起。银幕上的她，穿着红色碎花小棉袄、围着红色的围巾，扎着绿色的头绳，清纯而朴素。在电影里她成功塑造了一个在非常时期为爱痴狂的农家女孩。她以此片获得第二十三届大众电影百花奖最佳女主角及影片获得柏林国际电影节银熊奖。1999年，由张艺谋导演推荐，她加盟了李安导演的武侠大片《卧虎藏龙》，出演叛逆格格玉娇龙，与周润发、杨紫琼等华人巨星“大打出手”。后来章子怡与徐静蕾、周迅、赵薇等其他三位中国女演员并称四大花旦。
2002——2004年，连续出演了张艺谋导演的武侠巨制《英雄》和《十面埋伏》，于李连杰，梁朝伟，张曼玉，刘德华，金城武等华人巨星同台演绎。影片打破了当时中国电影的票房纪录，开创了国内商业“大片”时代，影响力与知名度再度飙升，一跃成为华人地区最闪耀的影星。同时也出演了娄烨导演的《紫蝴蝶》以及《茉莉花开》影片。并分别凭借《十面埋伏》拿下2005年的华表奖和《茉莉花开》金鸡奖最佳女演员。
2005年2月，第77届奥斯卡颁奖典礼邀请她作为最佳视觉效果颁奖，使她成为继陈冲后又一位在奥斯卡奖上担任颁奖嘉宾的华人女星。之后与巩俐、杨紫琼等资深影星一起拍摄了斯皮尔伯格监制的日本电影《艺伎回忆录》，并因此片被提名金球奖最佳女主角提名。
2005年3月，凭借主演王家卫导演的电影《2046》夺得香港电影金像奖最佳女主角奖，获得影后殊荣。
2008年，仍将工作重心放在国内的她，参与拍摄了陈凯歌导演的《梅兰芳》。此时的她，演技游刃有余，表演从容不迫，虽然戏份不多，但成功塑造了一代冬皇孟小冬，并拿下了人生的第二个华表奖优秀女演员奖。
2009年，首次担任制片人并主演电影《非常完美》。 同年也接拍了王家卫导演拍摄的动作电影《一代宗师》。
2010年，福布斯中国名人榜章子怡荣升第5位。
2011年3月15日，章子怡和成龙担任第一届北京国际电影节形象大使。
2013年6月，法国文化部授予其“法兰西文学艺术骑士勋章”以表彰章子怡在电影艺术领域的成就。11月22日，章子怡凭《一代宗师》获得金马奖最佳女主角。至此章子怡成为华语电影史上首位集齐“大众电影百花奖、中国电影华表奖、中国电影金鸡奖、香港电影金像奖、台湾电影金马奖”最佳女演员奖的演员 。2014年3月28日，在第八届亚洲电影大奖上，凭借《一代宗师》拿下最佳女主角奖。2014年4月13日，第33届香港电影金像奖在港举行，章子怡获得最佳女主角奖。
从1998年出道至今，章子怡已经多次荣获外媒评选的“最美人物”“最性感人物”等称号。美国著名的杂志《people》更是先后四次评选章子怡为年度最美人物。"
27246779,王家卫 Kar Wai Wong,https://img1.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1418226223.7.webp,男,1958-07-17,"中国,上海","王家卫，著名导演。于1958年出生于中国上海，5岁时随家移居香港。1980年在读了香港理工学院美术设计系两年后，便放弃继续修读，进入电视广播有限公司导演训练班，并任制作助理。其后，受到时任香港无线电视节目部经理的香港著名媒体人甘国亮的垂青，获得大量戏剧创作机会，因此王家卫一直视甘国亮为恩师。
1982年离开电视台，投身电影圈任编剧。1980年代王家卫共写过13个电影剧本，凭《最后胜利》获提名香港电影金像奖最佳编剧。
1988年开始执导第一部电影《旺角卡门》，为王氏导演生涯之始。1991年他凭《阿飞正传》赢得该年香港电影金像奖最佳导演；1995年亦凭《重庆森林》取得同一奖项，该片。1997年，凭借《春光乍泄》获第50届戛纳电影节最佳导演奖，是第一位获此奖项的华人导演。王家卫获邀担任2006年法国戛纳电影节的评审团主席，成为首位获此殊荣的华人。他于2007年11月获香港公开大学颁授荣誉社会科学博士。2009年，为纪念张国荣，王家卫耗时4年时间重新剪辑的《东邪西毒: 终极版》，并在世界各地巡回上映。"
27247126,木村拓哉 Takuya Kimura,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1365448692.55.webp,男,1972-11-13,"日本,东京",木村拓哉，日本歌手，演员，1987年加入杰尼斯事务所，1988年与其它五位男孩组成了SMAP乐队。处女作为蜷川俊雄执导的《盲犬》，1994年出演日剧《爱情白皮书》倍爱好评，同年因电影《SHOOT！》获日本奥斯卡最佳新人奖。1996年和1997年，木村拓哉走上了其事业的巅峰期，《悠久假期》和《恋爱世纪》分别居该年度日剧收视率榜首。妻子为艺人工藤静香。木村在戏剧的表现可谓领一代风骚，人称“日剧天王”，近25年平均收视前五日剧皆由他所主演。
27259630,张睿羚 Yuan-kei Chan,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p34745.webp,女,1972-08-23,中国香港,香港演员。生于1972年，中国香港人，曾以张敏仪之名参加1989年亚洲小姐。1993年以张睿玲之名参与电影《赤裸狂奔》。1994年参与电影《晚九朝五》之演出，表现相当大胆，最新作品为《复仇》。
27283748,张震 Chen Chang,https://img1.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1453574419.48.webp,男,1976-10-14,"中国,台湾,台北","张震，著名电影演员，1976年10月14日生于台北。父亲张国柱亦为知名电影演员。母亲赵欣然，哥哥张翰。张震从15岁主演电影《牯岭街少年杀人事件》开始，便引起了电影团专业人士和影迷的关注。在该电影中，他与父亲一同演出。张震亦正亦邪、成熟中略带孩子气的特质，正是时下年轻艺人身上所欠缺的。
他曾与女艺人路嘉欣相恋六年。后来张震寄了一张明信片与她结束了这段关系。代表作有《春光乍泄》、《卧虎藏龙》、《最好的时光》、《赤壁》等，曾多次获国际电影节提名，其中2008年凭《吴清源》获日本大阪电影节“最佳男主角”。"
27321759,梁朝伟 Tony Leung Chiu Wai,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p33525.webp,男,1962-06-27,中国香港,梁朝伟，中国香港男演员。他是戛纳国际电影节最佳男演员奖和威尼斯国际电影节终身成就奖得主，也是香港电影金像奖和台湾电影金马奖获奖最多的男演员。其外形清俊，戏路宽广，无论是严肃文艺还是搞笑喜剧，艺术片或商业武侠片，皆能胜任自如，是亚洲实力派演员的杰出代表，主演作品《花样年华》《春光乍泄》《重庆森林》《悲情城市》《色戒》《英雄》《无间道》等均为影史经典。
27480234,张曼玉 Maggie Cheung,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p793.webp,女,1964-09-20,中国香港,张曼玉，中国香港女演员。原籍上海，生于香港，八岁时随家人定居伦敦，后回到香港发展。她是获影后桂冠最多的亚洲女演员：曾获戛纳国际电影节和柏林国际电影节最佳女演员奖，并五次获得香港电影金像奖、四次获得台湾电影金马奖最佳女主角奖。代表作品《花样年华》《英雄》《阮玲玉》《甜蜜蜜》《龙门客栈》《青蛇》《阿飞正传》。
27495238,王琛 Chen Wang,https://img1.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1407825258.99.webp,男,1927年,中国北京,1927年出生，北平（今北京）人，七岁时迁居哈尔滨。肄业于哈尔滨大学文学系。国共内战时，加入大专青年军，后转政工队。1949年到台湾，任职于装甲兵部队三三剧团。1951年演出唐绍华执导的视频《春满人间》。当时台湾影业未盛，王以演话剧及在歌舞团演出为生，在歌舞团的艺名为上官梅心，曾被冠以「高音歌王」的美誉。一度加入中央电影事业股份公司，曾主演中影出品的《歧路》（1955）。后又主演了香港制片家黄卓汉赴台拍摄的《日月潭之恋》（1956）和《马车夫之恋》（1956）。与黄卓汉签约到香港发展，但被台湾当局列入禁止出境名单，未能成行。王跟着为台湾的民营公司演出，著名的视频包括《水摆夷之恋》（1959）、《吴凤》（1962）等。 1963年签约香港电懋公司，其出境限制亦经疏通后解除，但因年龄关系，在电懋只能演配角。曾演出《鸾凤和鸣》（1964）、《最长的一夜》 （1965）、《水上人家》（1968）和《孙悟空大闹香港》（1969）等视频。他亦为国泰公司执导了《浮云朵朵》（1974）一片，该片在国泰结束香港制作后曾在台湾上映。 1971年国泰机构结束香港的制作，王在七十年代以自由身为不同公司演出。在李翰祥导演的《骗术大观》（1972）中「打面缸」一节，王把时代曲改成诙谐的歌词加在片中，其喜剧才华深得李翰祥赞赏，成为李的爱将。既参演了李在邵氏执导的《一乐也》（1973）、《丑闻》（1974）和《声色犬马》（1974）等喜剧，又参演了与李关系甚深的朱牧所执导的《至尊宝》（1974）、《花飞满城春》（1975）和《拍案惊奇》 （1975）等片。 其后一度离开香港到意大利开餐馆。生意失败后回港，改以配音工作为主。偶尔仍有演出，包括丽的电视剧《浮生六劫》（1980）。最后演出的电影是《2046》（2004）。2007年7月2日在香港因癌症病逝。
27491614,吴廷烨 Berg Ng,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p11553.webp,男,1960-12-12,中国香港,吴廷烨，原名吴玉寿，1960年12月12日出生，毕业于第十一期无线电视艺员训练班，同届同学包括周星驰、梁朝伟、吴镇宇等，其后又参加亚洲电视1994年第二期艺员训练班，从而加入亚视工作，直至2006年才离开亚视，正式加入电影圈。近年主攻电影拍摄工作，以及于大陆接拍连续剧。精湛的演技和颇具性格的表演让更多的内地观众所熟悉他认可他。
27525995,萧炳林 Ping Lam Siu,https://img1.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1381649187.69.webp,男,,,暂无
27481429,康华 Akina Hong,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p14032.webp,女,1971-12-05,"中国,天津","康华，她出身戏剧世家，父亲是四川话剧团的首席演员，母亲也是舞台演员。康华自小受薰陶，喜爱跳舞。
在「醉打金枝」 中的青楼女子绿翘。康华努力聪颖，曾获得监制邝业生的赏识，派她演心姐 （陀枪师姐），她知道起出有人对她的能力有所怀疑，为了不让 邝监制跌眼镜，她牺牲不少睡眠时间去钻研角色，结果成功通过测试， 再给她演「扫黄先锋」中的淫媒 Anita，证明外型没有限制了她的戏路。
身份背景：1994年参加“香港小姐”竞选后加入TVB。现任上海东锦文化传播有限公司签约艺人。"
27504029,缪非临 Fei-Lam Miu,https://img1.doubanio.com/view/celebrity/s_ratio_celebrity/public/p40489.webp,女,1978-05-25,中国香港,缪非临是1996的亚姐亚军，拥有精致的五官和性感的身材，在亚视时曾经拍摄过《雪花神剑》、《纵横四海》等电视剧作品。2001年，在彭浩翔的长片导演处女作里出演一个买凶杀人的富家太太，表现很是抢眼，之后陆续出演了一系列电视和电影作品。
27548006,叶清 Ching Ip,https://img1.doubanio.com/view/celebrity/s_ratio_celebrity/public/p53607.webp,男,1973-07-18,"中国,上海","部分配音作品
TVB剧集、港片
张家辉——甘量宏《天地豪情》、陆小凤《决战紫禁之巅》、龙《冲上人间》、葡挞《黑马王子》、杨千华《娱乐之王》、梁宽《千王之王2000》、陈有充《非常岳父》
梁朝伟——周慕云《花样年华》、周慕云《2046》、林贵仁《韩城攻略》
刘德华——高功乐《再说一次我爱你》，刘建明《无间道Ⅰ/Ⅲ》，刘进奎《兄弟之生死同盟》，洪仁就《江湖》，刘天伟《烽火佳人》
陈冠希——刘建明《无间道Ⅱ》、倪峰《青年干探》、O仔《神枪手》、高桥凉介《头文字D》
李连杰——周时杰《冒险王》、李杰《鼠胆龙威》、
马浚伟——康熙《鹿鼎记》、张家裕《妙手仁心》
张达明——宋世杰《状王宋世杰Ⅰ/Ⅱ》
黄子华——余乐天《男亲女爱》/《欢喜冤家》、Beauty《呖咕呖咕对对碰》
古天乐——徐飞《刑事侦缉档案Ⅳ》
郭晋安——马志强《创世纪》、宋世杰《新审死官》
黎 明——黎小军《甜蜜蜜》、小武《都市情缘》
陈浩民——段誉《天龙八部》、哮天犬《聊斋Ⅱ》、叶希《人龙传说》、常健康《反黑先锋》
张智霖——罗子建《天地男儿》、家豪《豪情盖天》、陈羿《G4特工》、杨国柱《廉政行动2011盲目》
苏永康——周志辉《壹号皇庭Ⅴ》
吕颂贤——李想《梦想成真》
陈锦鸿——《大三元》
郑中基——孙子兵《至尊无赖》
谢霆锋——唐飞《证人》、细鬼《线人》
郑伊健——苏文健《双雄》
张卫健——张凤 《夺标》
梁荣忠——济公《济公》
马德钟——王骏发《烈火雄心》、阿兵哥《陀枪师姐1》（前面几集）、《陀枪师姐2》
林文龙——虚竹（电影版《天龙八部》、张楚文《爱在暴风的日子》
鲁文杰——曾家乔《鉴证实录》
海俊杰——安全《离岛特警》
邓一君——林小丁《美味天王》、神童《陀枪师姐2》
林敬刚——火麒麟《廉政追辑令》
卢庆辉——杜承康《骗中传奇》
谢天华——薛丹《洗冤录》、梁笑棠〔laughing〕《laughing gor之变节》、《laughing gor之潜罪犯》
陈国坤——董清扬《功夫无敌》
吴彦祖——力《门徒》
王祖蓝——凌感开《翡翠明珠》、诸葛头揪《人间喜剧》、蓝威宝《独家试爱》、坚仔《新72家租客》
余文乐——翔《车手》
柯受良——小黑《给爸爸的信》
张学友——私家侦探J《非常侦探》
金城武——阿虫《海角天涯》
郭富城——KEN《浪漫风暴》
李克勤——李小森《师奶强人》
邓兆尊——宋天齐《餐餐有宋家》
其他角色：
白世镜《天龙八部》、沙僧《大话西游》、刘海宝《烈火雄心》、周勇《保护证人组》、向海《真情》、警犬rocky《宠物情缘》、六猴儿《笑傲江湖》、安德鲁《红番区》、《西游记Ⅱ》旁白、《功夫无敌》中旁白 、《剑蝶》旁白"
27570320,江道海 To-hoi Kong,https://img1.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1365314629.7.webp,男,1956年,中国香港,香港导演、演员、动作指导、特技武指。作品有《地上最强》、《双子神偷》等。
27568260,程小龙 Ronny Ching Siu-Lung,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1476974982.74.webp,男,1954-07-29,,香港著名音效设计师，导演程小东的亲兄弟，15岁加入香港邵氏电影公司学习音效，20岁满师开始独立工作。三十余年间参与制作影片数千部。曾与著名导演吴宇森、王家卫、徐克、李翰祥、程小东等长期合作。 主要电影作品《东邪西毒》、《英雄本色》、《黄飞鸿系列》、《倩女幽魂系列》，美国动画片《魔笛奇遇记》、《芝麻街》等。曾是香港TVB演员，在内地独资开设录音棚。
27558914,袁富华 Fu-wah Yuen,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1542516260.04.webp,男,1964-02-12,中国香港,"係香港男演員，自1995年開始演出過好多電影同舞臺劇作品。2017年佢頭一次演出電視劇。
袁富華最出名角色係1999年電影《喜劇之王》入面大聲嗌「你唔係外賣仔！」嗰位大佬。
袁富華出身好窮，自細就要做童工養家，中學讀威靈頓英文中學，讀到中五就正式投身社會，有次偶然見到請業餘演員，佢就走去試，結果就開始佢嘅演員生涯，主要喺劇場演出，出入過兩次中英劇團，亦有客串電影。2011年佢讀完香港演藝學院嘅碩士。佢亦曾經攞過香港舞台劇獎最佳男配角（喜／鬧）。2018年佢憑電影《翠絲》入圍第55屆金馬獎最佳男配角提名。"
27224947,厄兰·约瑟夫森 Erland Josephson,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p30166.webp,男,1923-06-15,"瑞典,斯德哥尔摩","埃兰·约瑟夫松是是一位瑞典演员，他是英格玛·伯格曼后期电影里最主要的合作者，经常出演导演本人在作品中的alter ego角色，也与伯格曼本人有着长年的友谊。
约瑟夫松出生于一个犹太家庭，祖父是瑞典象征主义画家艾恩斯特·约瑟夫松。他的表演生涯由剧院开始，1946年即在伯格曼的第二部电影《带雨伞的男人》里出演了一名小角色而完成了银幕首秀。50年代后期，他在伯格曼作品中逐渐开始出演相对重要的配角，包括《生命的门槛》和《面孔》。60年代他为伯格曼的喜剧《这些女人》创作了剧本，同时继续在他的电影里出演愈发重要的角色，包括《豺狼时刻》、《安娜的情欲》和《呼喊与细语》。
使他蜚声国际的是1973年的《婚姻生活》。塔可夫斯基在西欧拍摄的《乡愁》和《牺牲》里也都启用他饰演主要角色。他也与西奥·安哲罗珀洛斯合作过《尤利西斯的凝视》。
约瑟夫松是一位知性的演员。他曾拒绝出演《大白鲨2》，并解释道：“我更喜欢和丽芙·乌曼展开知性的较量，而不是和大白鲨打得你死我活。”
约瑟夫松晚年罹患帕金森症，2012年逝世于一家养老院。"
27233515,安德烈·塔可夫斯基 Andrei Tarkovsky,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p321.webp,男,1932-04-04,"俄罗斯,伊万诺沃","安德烈·塔可夫斯基，1932年生于俄罗斯札弗洛塞镇，是诗人阿尔谢尼伊·塔可夫斯基之子。曾就学于苏联电影学院，一九六一年毕业。他的电影曾经赢得多项国际性大奖；第一部长故事片《伊万的童年》于一九六二年获得威尼斯影展金狮奖。其最后一部作品《牺牲》荣获一九八六年夏纳影展评审团特别奖，同年十二月，塔可夫斯基因肺癌病逝于巴黎，享年五十四岁。
塔可夫斯基对电影语言的杰出贡献具有公认的典范意义。他开创了自己独特而完整的艺术风格，使博大深邃的精神主题在庄重沉郁的诗性叙事中展开，获得完美的表达。瑞典电影大师伯格曼（IngmarBergman）曾经予以这样的赞誉：""初看塔可夫斯基的电影宛如一个奇迹。蓦然间，我感到自己伫立于房门前，却从未获得开门的钥匙。那是我一直渴望进入的房间，而他却能在其中自由漫步。我感到鼓舞和激励：终于有人展现了我长久以来想要表达却不知如何体现的境界。对我来说，塔可夫斯基是最伟大的，他创造了崭新的、忠实于电影本性的语言，捕捉生命如同镜像、如同梦境。"""
27238579,托尼诺·格拉 Tonino Guerra,https://img1.doubanio.com/view/celebrity/s_ratio_celebrity/public/p23068.webp,男,1920-03-16,"意大利,艾米利亚-罗马涅,切塞纳",托尼诺·格拉，意大利著名编剧。与意大利名导演安东尼奥尼合作过多部经典作品，他亦是意大利著名诗人。1967年后，在与意大利另一著名导演佛朗赤斯高罗西（FRANCESCO ROSI）的合作中，成功地将其早期强烈的纪录片风格转变为诗性写实主义电影。与大师级导演费里尼也合作过多部佳作。
27241659,Rate Furlan,https://img3.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,1911-03-09,"意大利,威尼托,帕多瓦",暂无
1050571,多美兹亚娜·佐丹奴 Domiziana Giordano,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1354802608.12.webp,女,1959-09-04,"意大利,罗马",
27270791,德丽娅·布卡尔铎 Delia Boccardo,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p49171.webp,,1948-01-29,"意大利,热那亚",暂无
27293741,Raffaele Di Mario,https://img3.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,1927-06-11,,暂无
27357636,Piero Vida,https://img3.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,1938-08-05,"意大利,威尼斯,梅斯特",暂无
27367744,米莱娜·伍柯迪克 Milena Vukotic,https://img1.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1391589865.28.webp,女,1935-04-23,"意大利,罗马","米莱娜·伍柯迪克，1935年4月23日出生于意大利拉齐奥的罗马。父亲是剧作家，妻子是意大利钢琴家和作曲家，她曾在意大利和法国学习表演和舞蹈。并在《Juliet of the Spirits》（1965）和《 The Discreet Charm of the Bourgeoisie》（1972）中都扮演过女仆。
最终，她以《 The Discreet Charm of the Bourgeoisie》（1972）、《一个好女人》（2004）和《给朱丽叶的信》（2010）的出演而闻名。"
27370039,奥列格·扬科夫斯基 Oleg Yankovskiy,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p26502.webp,男,1944-02-23,"[苏联]哈萨克斯坦, 杰兹卡兹甘",暂无
27500592,劳拉·德·马奇 Laura De Marchi,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1356422435.45.webp,女,1936-07-25,"意大利,利古里亚,萨沃纳",暂无
27489661,Patrizia Terreno,https://img3.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,女,,,暂无
27218443,张耀扬 Roy Cheung,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p2066.webp,男,1963-07-20,中国香港,张耀扬，香港演员。从艺以来他总共拍了五十几部电影，所饰演的角色中差不多百分之八十都是反派。1986年的《龙虎风云》换来了他十八年的反派生涯。张耀扬却对林岭东导演当年的另一部力作《学校风云》情有独衷。在片中他演活了凶狠跋扈的“潇洒哥”，以至于十几年后的今天，依然有人以“潇洒哥”这个名来称呼他，可见当初的这个人物有多么深入人心。在《监狱风云》里，片中饰演狱警的张耀扬更是坏到无可救药，被周润发饰演的阿正骂为“吃屎狗”，年轻的张耀扬锋芒尽显，自此正式奠定了自己的恶人形象。
27256427,孙佳君 Paulyn Sun,https://img1.doubanio.com/view/celebrity/s_ratio_celebrity/public/p2948.webp,女,1974-09-11,新加坡,孙佳君1975年于新加坡出生，在加拿大读大学，修读英国文学，1994年当选新加坡小姐冠军，同年来港加入娱乐圈。曾拍摄《百变星君》及《黑金》等多部电影，作风大胆豪放，但是星运比较一般。教人印象深刻的，反而是她不断的绯闻。孙佳君，2009年初疑在香港住所被殴打，事件更惊动警方。此案3月5日在香港东区裁判法院开庭，被告是某船务公司董事，同时也是孙佳君的同居男友刘贵乔，二人居于上址多年，并育有两名子女。
